drug_id	drug_name	rxnorm_id	drugbank_id	chebi_id
1337191	calcium hydroxide	1910	\N	\N
42899635	Phenethylamine	1309741	DB04325	18397
19016889	magnesium orotate	139233	DB13786	\N
45892826	potassium oxide	1599267	\N	\N
19086939	gamma-Linolenate	618453	\N	\N
45775375	quinaprilat	1546359	DB14217	140296
45892930	Dimetridazole	1600136	\N	\N
42903959	Helicobacter pylori	1318501	\N	\N
42900480	jasmine oil	1309240	\N	\N
42898949	Coriander oil	1309241	\N	\N
19055880	ALIBENDOL	236219	\N	\N
42900482	juniper berry oil	1309245	\N	\N
19043266	vanadyl sulfate	39364	\N	\N
43525774	chondroitin sulfate (chicken)	1370983	\N	\N
19091804	Magnesium sulfate heptahydrate	236741	\N	\N
1359143	Cinnamon Bark	477053	\N	\N
43526405	dicloran	22895	\N	\N
45775210	Potassium ascorbate	1592259	\N	\N
45775207	Lactobacillus casei	1592255	\N	\N
19016670	Docosahexaenoate	73	\N	\N
19032667	aniracetam	17939	DB04599	47943
19082402	niaprazine	31722	DB13687	135505
42900339	almond oil	1305638	\N	\N
19100451	tertatolol	37840	DB13775	135244
19135804	Propolis	8783	\N	\N
40244151	Bupivacaine liposome	1191504	\N	\N
42904211	silybum marianum seed oil	1358002	\N	\N
19126916	Pyruvate	72031	\N	\N
19068893	guaiazulene	26290	\N	\N
904205	Apple pectin	283540	\N	\N
900093	Casanthranol	66870	\N	\N
1305063	FE HEME POLYPEPTIDE	284110	\N	\N
19080493	naftazone	31475	DB13680	134890
43560137	Choline Fenofibrate	1433887	\N	\N
19098722	SLIPPERY ELM BARK	259434	\N	\N
1315140	Horse Chestnut Preparation	317825	\N	\N
19018406	adipic acid	17050	\N	\N
19124477	Lithium	6448	\N	\N
42904025	Fucus vesiculosus extract	1334747	\N	\N
989727	dihydroxyaluminum sodium carbonate	23163	\N	\N
19089733	dihydroxyaluminum aminoacetate	23162	\N	\N
19112567	CALCIUM STEARATE	47633	\N	\N
42903799	fulvic acid	1314310	\N	\N
1360890	Spirulina	487252	\N	\N
42709324	vitamin D3	1244014	\N	\N
19061406	Lymphocyte immune globulin	91601	\N	\N
1398573	plant stanol ester	259320	\N	\N
19037731	bismuth subcarbonate	19475	DB11281	\N
19015756	norfenefrine	31988	DB13378	134779
19068896	halometasone	26416	DB13728	135724
19080375	piperidolate	59064	DB13351	91986
1300978	Megestrol	6703	\N	\N
19050090	Ethisterone	4129	\N	\N
19027075	Pau d'arco preparation	342940	\N	\N
19129400	propinox	76273	\N	\N
19024665	Poloxamer	155156	\N	\N
19112632	COLLAGEN, HYDROLYZED	477454	\N	\N
19078126	Sodium polystyrene sulfonate	56512	\N	\N
19078151	Sodium propionate	56513	\N	\N
19056038	MAGNESIUM GLUTAMATE	236324	\N	\N
798336	Hyaluronan	258347	\N	\N
45775606	usnic acid	1546707	\N	\N
19081316	Ioxaglate	5973	\N	\N
19056541	benproperine	236749	DB13309	94380
19122135	Linolenate	595958	\N	\N
1789521	Charcoal	2296	\N	\N
19039029	brilliant green	19698	\N	\N
19060896	magnesium amino acid chelate	486895	\N	\N
42903904	silver chloride	1314846	\N	\N
19011018	Zinc Orotate	11422	\N	\N
42898599	CHERRY JUICE	1307717	\N	\N
19110712	trepibutone	44532	DB13311	32255
19050761	clebopride	21224	DB13511	92309
44507735	parsley oil	1482539	\N	\N
46221518	melamine	1603851	\N	\N
19055717	Erwinia asparaginase	235996	\N	\N
19056342	Buchu	236531	\N	\N
19039877	sodium perborate	36702	\N	\N
19100394	sodium nitrate	36700	\N	\N
19050104	Carnitine	2106	\N	\N
19125750	Chromium Polynicotinate	700888	\N	\N
19008269	Vincamine	11201	DB13374	9985
19004764	Colfosceril	107784	\N	\N
42900483	Kerosene	1311375	\N	\N
19013951	Insulin, Regular, Beef	314686	\N	\N
19051096	cloxazolam	21311	DB01553	31426
1513849	Insulin, Zinc, Human	314683	\N	\N
19112533	pumpkin seed oil	466570	\N	\N
927194	Dihydroxyacetone	3430	DB01775	16016
19018435	althiazide	17599	\N	\N
19055217	Carbomer	235535	\N	\N
19010564	Pipemidate	113831	\N	\N
43012161	mustard oil	1360631	\N	\N
19078938	vinburnine	57954	DB13793	4740
19008897	manganese sulfate	29268	\N	\N
44816326	phenolate	1495318	\N	\N
1392182	Grape Seed Extract	237116	\N	\N
19010924	moroxydine	30227	DB13597	94665
19072152	morniflumate	30225	DB09285	136018
538530	Candida albicans	1963	DB10429	\N
42903736	propylene	1314239	\N	\N
44507733	oxalate	1441660	\N	\N
42899432	Klebsiella pneumoniae	1311061	\N	\N
19107829	fenspiride	4335	DB08979	94558
19006871	Argipressin	1098	\N	\N
19041536	testosterone 17-phenylpropionate	37855	\N	\N
19093362	piperocaine	33752	\N	\N
42898712	celery seed extract	1309989	\N	\N
42898574	CARROT SEED OIL	1309293	\N	\N
19072028	mepindolol	29518	DB13530	135082
19015342	bamethan	1321	DB13206	\N
19103483	Ethacridine	4106	\N	\N
19018433	myrtol	174965	\N	\N
19058973	Calcium phosphate dibasic	47627	\N	\N
19058978	tricalcium phosphate	47628	\N	\N
43525871	Cytosine	1372540	\N	\N
19049350	Ethamsylate	4112	\N	\N
1311826	Deanol	3116	DB13352	271436
43526717	GLYCERYL PHOSPHATE	1423803	\N	\N
19016974	omoconazole	32411	DB13684	135685
19115055	sennoside B	56161	\N	\N
43532236	aceglutamide	1426379	DB04167	21553
19052686	dehydrosanol	22427	\N	\N
952045	Amphotericin	42527	\N	\N
19103082	Erythrosine	4061	\N	\N
19048012	Escin	4065	\N	\N
19086910	Tiaprofenate	618442	\N	\N
40167658	rabbit skin extract	867315	\N	\N
44818507	sanguinarine	1537755	\N	\N
40239290	pimobendan	1110783	DB11450	32003
1337331	Apple Cider Vinegar	360262	\N	\N
19009721	Trapidil	10735	DB09283	32254
19048202	GOLDEN SEAL EXTRACT	408114	\N	\N
19056189	Pancreas extract	236439	\N	\N
19095275	potassium iodate	34312	\N	\N
19019029	Nifuratel	7419	DB13724	135180
19126395	OREGANO OIL	705279	\N	\N
19084915	Karaya Gum	6111	DB10535	\N
19022446	pentaerythritol	33055	\N	\N
19102106	mepirodipine	39879	\N	\N
19135848	99 Molybdenum	90574	\N	\N
19055712	COBALT GLUCONATE	235987	\N	\N
40171076	sodium selenate	36717	\N	\N
43013779	Phloretin	1368167	\N	\N
1189220	guaiacolsulfonate	636827	\N	\N
1386670	Thioctate	618060	\N	\N
590675	MEASLES VIRUS VACCINE,LIVE ATTENUATED	235574	\N	\N
40170592	enrofloxacin	24192	\N	\N
19000812	Stigmasterol	10079	\N	\N
1300751	Polysaccharide iron complex	105669	\N	\N
44818465	AESCULUS HIPPOCASTANUM SEED OIL	1535452	\N	\N
19056408	BUTCHER'S BROOM Preparation	236614	\N	\N
1718061	alexitol	644634	\N	\N
1391575	FERROUS ASPARTATE	236617	DB13220	\N
19055842	TENONITROZOLE	236186	DB13659	135042
19055843	TIEMONIUM	236188	\N	\N
19035856	distigmine	3551	DB13694	80756
19039512	sobrerol	36669	DB13315	\N
19025284	pipenzolate	33743	DB13844	95178
1307213	Ginger extract	285241	\N	\N
1525278	estropipate	33747	\N	\N
529118	Haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine	798279	\N	\N
19008106	coumarin	2898	DB04665	28794
42903944	Bacillus firmus	1316426	\N	\N
19056737	BENZOXONIUM	236962	DB13565	135537
42903718	tartrate	1314221	\N	\N
19009054	meglumine ioxithalamate	29459	\N	\N
19068964	Hexobarbital	5302	DB01355	5706
19013828	Hyoscyamus extract	314674	\N	\N
19080969	Algestone	595	\N	\N
1562586	Insulin, Zinc, Pork	93108	\N	\N
523620	Mumps Vaccine	763656	\N	\N
19009145	mequitazine	29528	DB01071	31821
42900396	acai oil	1309282	\N	\N
42898386	Ambergris	1311494	\N	\N
42900470	indeloxazine	1311673	\N	\N
19094980	polyestradiol	34119	\N	\N
1304376	MILK THISTLE SEED	283580	\N	\N
42900486	mercuric sulfate	1311475	\N	\N
42898570	Bromine	1311476	\N	\N
19043327	veralipride	39468	DB13523	135600
19004388	YUCCA ROOT	283587	\N	\N
43531800	Cochineal	1425501	\N	\N
924120	Aminolevulinate	155002	\N	\N
40180818	Sodium chlorite	992920	DB13210	78667
19071904	lithium succinate	28817	DB14508	\N
19071905	lithium sulfate	28818	\N	\N
19023817	adiphenine	333	\N	\N
19049228	Estrogens	4100	\N	\N
19089269	pirenoxine	228080	\N	\N
19019023	Niflumic Acid	7418	DB04552	34888
19059477	ethanolamine	24457	DB03994	16000
1790024	dirithromycin	23437	DB00954	474014
42903569	denatonium benzoate	1313232	\N	\N
19061374	Halibut liver oil	91473	\N	\N
43531935	Iobenguane I-123	1426748	\N	\N
1186385	Levorotatory alkaloids of belladonna	221113	\N	\N
1586369	Ultralente Insulin, Human	221110	\N	\N
19112944	phosphate ion	486961	DB14523	18367
19000305	thioproperazine	10498	DB01622	59120
19080470	LICORICE EXTRACT	314711	\N	\N
19056187	MEFENIDRAMIUM	236421	\N	\N
19056447	FLUPREDNIDENE	236650	DB08970	135989
19096054	propicillin	34649	DB13660	52429
19135852	Technetium 99m	90650	\N	\N
19030847	amezinium	17665	\N	\N
19004578	CIDER VINEGAR	283829	\N	\N
19122437	Lactobacillus rhamnosus GG	602811	\N	\N
19095729	fenticonazole	24876	DB13434	83602
1511856	phenylacetate	70619	\N	\N
19126544	Penicillin	70618	\N	\N
19126516	malate	70612	\N	\N
19011795	linoleate	70611	\N	\N
19126536	Oleate	70616	\N	\N
19026564	Dihydroergocryptine	3417	DB13385	\N
43533116	CALAMUS OIL	1431992	\N	\N
43560557	HYPROMELLOSE 2910 (10000 MPA.S)	1437983	\N	\N
19026637	Dihydroergotoxine	3419	\N	\N
19032816	Glycine zinc chelate	806626	\N	\N
19040563	Carbenoxolone	2017	DB02329	\N
43532063	Nitrocellulose	1425879	\N	\N
19001477	Synephrine	10288	DB09203	29081
19100773	tofisopam	38365	DB08811	32241
43012222	Sulfur Dioxide	1362879	\N	\N
43012283	salicyl alcohol	1363054	\N	\N
19039874	sodium metabisulfite	36696	\N	\N
19002431	Tilidine	10597	DB13787	77822
19091809	talniflumate	236770	DB09295	91991
19126894	Ammonium	709	\N	\N
19091701	Liver Extract	6459	\N	\N
19025945	carazolol	20192	\N	\N
19029547	proxyphylline	34906	DB13449	32070
19113035	Hematoporphyrin	5164	\N	\N
963353	Glycopyrrolate	4955	\N	\N
19044719	zipeprol	39969	DB13564	135602
19054915	aldioxa	23161	\N	\N
43525843	GERANIUM EXTRACT	1372247	\N	\N
40238058	Xylazine	1099660	DB11477	92386
19023254	Oleandomycin	7629	DB11442	16869
19071861	letosteine	28554	DB08939	88271
42904272	Orange juice	1358966	\N	\N
43012233	citral	1362890	\N	\N
42903845	Ethylene	1314362	\N	\N
42903847	ethylene glycol	1314364	\N	\N
43014236	polysorbate 60	1368867	DB14153	\N
1115572	Beclomethasone	1347	\N	\N
19113022	GLUCEPTATE	50470	\N	\N
19077143	17-alpha-Hydroxyprogesterone	5542	\N	\N
19059622	ethyl cysteine	24513	\N	\N
42899579	POMEGRANATE SEED OIL	1306095	\N	\N
705219	HYLAN G-F 20	284637	\N	\N
42899025	EMU OIL	1309389	\N	\N
19047135	placebo	8375	\N	\N
19037706	bismuth oxide	19472	\N	\N
19029327	proglumetacin	34769	DB13527	76263
19010969	Virginiamycin	11232	DB11476	\N
43527220	tribulus	1423345	\N	\N
42900528	grape seed oil	1309208	DB14323	\N
19011904	Potassium aminobenzoate	142141	\N	\N
19018604	benzylthiouracil	19084	DB13804	134902
43526404	gadoterate meglumine	1421151	\N	\N
45776590	blueberry extract	1549329	\N	\N
1508241	policosanol	69440	\N	\N
19018639	calcium bromide	195983	\N	\N
19069904	Sodium Morrhuate	9892	\N	\N
19097042	OAT BRAN	253190	\N	\N
19086491	standardized senna concentrate	221166	\N	\N
19039770	buthiazide	19882	\N	\N
1314806	Dandelion Extract	124150	\N	\N
45774409	alfaxalone	1544577	DB11371	34531
19051646	Dextran 1	214485	\N	\N
19066568	Amilomer	259399	\N	\N
42899140	Hypericum perforatum leaf extract	1307704	\N	\N
40168296	krill oil	880350	\N	\N
19011415	Brown mixture	308814	\N	\N
19079014	Stinging Nettle Extract	580119	\N	\N
1359516	Astragalus Root Extract	479542	\N	\N
19030860	SARRACENIA PURPUREA preparation	349948	\N	\N
19095709	fenipentol	24846	\N	\N
19056805	GRAPE SEED	237115	\N	\N
42903826	cetyl myristoleate	1314343	\N	\N
19033498	Carbutamide	2068	DB13406	135118
986864	Nalidixate	618425	\N	\N
19033243	carbromal	2067	DB13817	134961
19010337	aminosalicylate	113374	\N	\N
19000815	Strontium	10122	\N	\N
44785045	Protein S	34822	\N	\N
43532537	thiocyanate	1427067	\N	\N
911638	glycolate	70603	\N	\N
1740226	cadexomer iodine	20012	\N	\N
19026925	carpipramine	20342	\N	\N
42899826	Rose oil	1309371	\N	\N
42899538	Oil of niaouli	1309375	\N	\N
45776001	human skin preparation	1593853	\N	\N
19009057	menadiol	29491	\N	\N
19015144	nifuroxazide	31782	DB13855	135136
19052987	Promegestone	8744	DB13602	73390
19010296	Meningitis vaccine	108542	\N	\N
43533015	ferric hydroxide	1428835	DB13423	135985
45775560	ethyl salicylate	1546423	\N	\N
19013765	respiratory syncytial virus immune globulin intravenous	119246	\N	\N
19126896	Muramidase	7094	\N	\N
19069907	Sodium Nitrite	9894	\N	\N
19003593	isothipendyl	28012	DB08802	135183
19054997	iodine-131-tositumomab	234449	\N	\N
19056758	Alcuronium	460	DB13648	55313
19049059	Potassium Aspartate	8589	\N	\N
19041813	thiocolchicoside	38085	DB11582	94557
19071991	magnesium phosphate	29164	DB13862	\N
958134	bismuth subcitrate	47181	\N	\N
19058100	BISMUTH TRIBROMOPHENATE	47180	\N	\N
992409	Senna Leaves	237929	\N	\N
960900	Aloe Extract	91263	\N	\N
19100347	Monascus purpureus West	261713	\N	\N
19018746	idrocilamide	19729	DB13297	134842
19122262	chlorproethazine	59860	DB13382	135464
19113028	ibopamine	51253	DB13316	135306
1719061	oxychlorosene	32680	\N	\N
19054991	helicidine	233562	\N	\N
19008893	manganese chloride	29261	\N	\N
19135796	Feprazone	8673	DB13364	31603
19066567	MILK THISTLE FRUIT	259389	\N	\N
43012220	Propane	1362877	\N	\N
19016725	silver acetate	137939	\N	\N
19018432	aloxiprin	17393	DB13509	\N
19030323	aloglutamol	17392	DB13650	\N
43560379	fipronil	1433761	\N	\N
42904192	palmate	1356711	\N	\N
19132890	Strontium-89	81638	\N	\N
19129648	Papaveretum	7894	\N	\N
19095724	fenoxazoline	24856	DB13736	134903
19067810	Antimony Potassium Tartrate	981	\N	\N
1036157	Starch	10046	\N	\N
19060797	Petroleum distillate	90737	\N	\N
1377898	Iron polysaccharide	219315	\N	\N
19055073	IRON BILE SALTS	235376	\N	\N
19008281	Tin	10603	\N	\N
19066274	Selenite	9640	\N	\N
19089408	dibrompropamidine	22865	DB13548	135760
19066992	Silymarin	9794	\N	\N
19004621	Methenolone	6833	\N	\N
42904067	Convallaria majalis extract	1344641	\N	\N
43013775	Polyethylene Glycol 1000	1368863	\N	\N
43525844	Coconut extract	1372248	\N	\N
42900536	Thallium	1311633	\N	\N
19018405	prednazoline	168651	\N	\N
19040624	sulfametrole	37328	\N	\N
42899012	Fennel oil	1305608	\N	\N
1326378	Rauwolfia preparation	78678	\N	\N
19100440	terodiline	37815	DB13725	135168
19072087	metopimazine	29954	DB13591	135726
1172206	pamabrom	54365	\N	\N
19092958	picolinic acid	33684	\N	\N
19061053	Adrenal cortex extract	91413	\N	\N
19135473	Acai Berry Extract	848929	\N	\N
19025115	picosulfate sodium	33688	\N	\N
42874050	Nicotine Bitartrate	1306107	\N	\N
19070680	Cefatrizine	2179	DB13266	131730
19032599	Rotavirus Vaccine, Live Attenuated, G1P[8] Human 89-12 strain	805573	\N	\N
1351935	factor IX	4249	\N	\N
19099415	ruscogenin	35890	\N	\N
19011685	roxatidine	114817	\N	\N
1354698	Mesna	44	\N	\N
19011163	Pumpkin seed extract	126291	\N	\N
19059511	Ox bile extract	89870	DB14016	\N
19055901	dolomite	23622	\N	\N
19123624	flutrimazole	61773	DB13425	82864
42899196	Gold	1311190	DB14154	30050
19069191	kebuzone	28198	DB08940	31749
19016320	Bencyclane	1367	DB13488	135205
46221355	camphor, (-)-	1648124	\N	\N
