n1_CLL	n2_CLL	cosine_distance
CVCL_8877	CVCL_2873	0.0851
CVCL_8877	CVCL_3084	0.1085
CVCL_8877	CVCL_5044	0.0655
CVCL_8877	CVCL_5078	0.1112
CVCL_8878	CVCL_0317	0.4300
CVCL_8878	CVCL_1054	0.3840
CVCL_8878	CVCL_1783	0.3767
CVCL_8878	CVCL_2270	0.4208
CVCL_8878	CVCL_3015	0.3582
CVCL_8878	CVCL_3156	0.4233
CVCL_8878	CVCL_4W66	0.4247
CVCL_8878	CVCL_5723	0.3905
CVCL_8878	CVCL_8198	0.3698
CVCL_8878	CVCL_8481	0.4264
CVCL_8878	CVCL_U613	0.3698
CVCL_8929	CVCL_1086	0.2446
CVCL_8929	CVCL_1107	0.2108
CVCL_8929	CVCL_1108	0.2386
CVCL_8929	CVCL_1287	0.2209
CVCL_8929	CVCL_1761	0.2041
CVCL_8929	CVCL_1767	0.2081
CVCL_8929	CVCL_2661	0.2106
CVCL_8929	CVCL_2679	0.1928
CVCL_8929	CVCL_2943	0.2143
CVCL_8929	CVCL_3336	0.2110
CVCL_8929	CVCL_5105	0.2359
CVCL_8930	CVCL_1171	0.3202
CVCL_8930	CVCL_1288	0.3443
CVCL_8930	CVCL_1348	0.4244
CVCL_8930	CVCL_1349	0.4134
CVCL_8930	CVCL_1761	0.3920
CVCL_8930	CVCL_2661	0.3652
CVCL_8930	CVCL_2679	0.4050
CVCL_8930	CVCL_2943	0.4424
CVCL_8930	CVCL_3599	0.4055
CVCL_8930	CVCL_8929	0.3452
CVCL_8930	CVCL_L083	0.3191
CVCL_9980	CVCL_0555	0.1521
CVCL_9980	CVCL_0632	0.1550
CVCL_9980	CVCL_1382	0.1308
CVCL_9980	CVCL_1708	0.1471
CVCL_9980	CVCL_1980	0.1501
CVCL_9980	CVCL_1982	0.1499
CVCL_9980	CVCL_2917	0.1368
CVCL_9980	CVCL_5038	0.1455
CVCL_9980	CVCL_5044	0.1243
CVCL_9980	CVCL_5078	0.1533
CVCL_9980	CVCL_8877	0.1229
CVCL_A341	CVCL_0318	0.2041
CVCL_A341	CVCL_0527	0.1629
CVCL_A341	CVCL_1057	0.2024
CVCL_A341	CVCL_1097	0.1962
CVCL_A341	CVCL_1135	0.2004
CVCL_A341	CVCL_1303	0.2128
CVCL_A341	CVCL_1402	0.1734
CVCL_A341	CVCL_1997	0.1840
CVCL_A341	CVCL_2765	0.2111
CVCL_A341	CVCL_3962	0.1944
CVCL_A341	CVCL_6805	0.1554
CVCL_A351	CVCL_0152	0.1849
CVCL_A351	CVCL_0397	0.2008
CVCL_A351	CVCL_1386	0.1852
CVCL_A351	CVCL_1564	0.1100
CVCL_A351	CVCL_1708	0.1701
CVCL_A351	CVCL_1980	0.1816
CVCL_A351	CVCL_1982	0.1848
CVCL_A351	CVCL_2873	0.2096
CVCL_A351	CVCL_5044	0.1924
CVCL_A351	CVCL_5098	0.1359
CVCL_A351	CVCL_8877	0.1980
CVCL_A352	CVCL_0480	0.4932
CVCL_A352	CVCL_0525	0.4842
CVCL_A352	CVCL_0533	0.5266
CVCL_A352	CVCL_1055	0.4753
CVCL_A352	CVCL_1226	0.5055
CVCL_A352	CVCL_1338	0.5124
CVCL_A352	CVCL_1430	0.5057
CVCL_A352	CVCL_1545	0.4438
CVCL_A352	CVCL_1547	0.5172
CVCL_A352	CVCL_1783	0.4932
CVCL_A352	CVCL_5128	0.5058
CVCL_A429	CVCL_0037	0.3064
CVCL_A429	CVCL_1761	0.3180
CVCL_A429	CVCL_2315	0.2949
CVCL_A429	CVCL_2457	0.3242
CVCL_A429	CVCL_2661	0.2468
CVCL_A429	CVCL_2679	0.2922
CVCL_A429	CVCL_2750	0.3198
CVCL_A429	CVCL_2943	0.2109
CVCL_A429	CVCL_3599	0.3201
CVCL_A429	CVCL_C058	0.2958
CVCL_A429	CVCL_M261	0.3046
CVCL_A472	CVCL_0532	0.5253
CVCL_A472	CVCL_1054	0.5281
CVCL_A472	CVCL_1229	0.5310
CVCL_A472	CVCL_1556	0.4781
CVCL_A472	CVCL_1629	0.5241
CVCL_A472	CVCL_2291	0.4854
CVCL_A472	CVCL_3015	0.3780
CVCL_A472	CVCL_4W66	0.4982
CVCL_A472	CVCL_5131	0.5279
CVCL_A472	CVCL_5723	0.5276
CVCL_A472	CVCL_8878	0.4816
CVCL_A584	CVCL_0545	0.4055
CVCL_A584	CVCL_1151	0.3724
CVCL_A584	CVCL_1708	0.3981
CVCL_A584	CVCL_1718	0.3873
CVCL_A584	CVCL_1982	0.3427
CVCL_A584	CVCL_2873	0.3784
CVCL_A584	CVCL_2917	0.4038
CVCL_A584	CVCL_5078	0.3919
CVCL_A584	CVCL_5129	0.3994
CVCL_A584	CVCL_8877	0.4036
CVCL_A584	CVCL_A351	0.4007
CVCL_A637	CVCL_0539	0.2423
CVCL_A637	CVCL_1334	0.2355
CVCL_A637	CVCL_1625	0.2467
CVCL_A637	CVCL_1806	0.2450
CVCL_A637	CVCL_1877	0.2306
CVCL_A637	CVCL_2992	0.2482
CVCL_A637	CVCL_2993	0.2429
CVCL_A637	CVCL_2996	0.2190
CVCL_A637	CVCL_5209	0.2159
CVCL_A637	CVCL_5210	0.2385
CVCL_A637	CVCL_E333	0.2380
CVCL_A667	CVCL_1161	0.1778
CVCL_A667	CVCL_1701	0.1825
CVCL_A667	CVCL_1771	0.1804
CVCL_A667	CVCL_1893	0.1995
CVCL_A667	CVCL_2141	0.1800
CVCL_A667	CVCL_2143	0.2115
CVCL_A667	CVCL_2176	0.1331
CVCL_A667	CVCL_8752	0.1686
CVCL_A667	CVCL_A770	0.1312
CVCL_A667	CVCL_M599	0.1293
CVCL_A667	CVCL_VU81	0.1371
CVCL_A758	CVCL_0633	0.2446
CVCL_A758	CVCL_0844	0.2129
CVCL_A758	CVCL_1233	0.2545
CVCL_A758	CVCL_1690	0.2981
CVCL_A758	CVCL_1691	0.2478
CVCL_A758	CVCL_1706	0.3003
CVCL_A758	CVCL_3954	0.2978
CVCL_A758	CVCL_3956	0.2693
CVCL_A758	CVCL_3957	0.3009
CVCL_A758	CVCL_5010	0.2081
CVCL_A758	CVCL_5033	0.2759
CVCL_A770	CVCL_1161	0.2498
CVCL_A770	CVCL_1591	0.2885
CVCL_A770	CVCL_1701	0.2744
CVCL_A770	CVCL_1771	0.2570
CVCL_A770	CVCL_2141	0.2680
CVCL_A770	CVCL_2143	0.2827
CVCL_A770	CVCL_2176	0.1613
CVCL_A770	CVCL_8752	0.1779
CVCL_A770	CVCL_A667	0.1312
CVCL_A770	CVCL_M599	0.1741
CVCL_A770	CVCL_VU81	0.1930
CVCL_AQ42	CVCL_0205	0.4449
CVCL_AQ42	CVCL_0234	0.4616
CVCL_AQ42	CVCL_0270	0.4931
CVCL_AQ42	CVCL_0428	0.4745
CVCL_AQ42	CVCL_0542	0.4736
CVCL_AQ42	CVCL_2010	0.4760
CVCL_AQ42	CVCL_4W58	0.3961
CVCL_AQ42	CVCL_8001	0.4742
CVCL_AQ42	CVCL_8002	0.4793
CVCL_AQ42	CVCL_M156	0.4931
CVCL_AQ42	CVCL_U757	0.4988
CVCL_AX42	CVCL_0346	0.0975
CVCL_AX42	CVCL_0528	0.0873
CVCL_AX42	CVCL_1123	0.0929
CVCL_AX42	CVCL_1341	0.0932
CVCL_AX42	CVCL_1454	0.1106
CVCL_AX42	CVCL_1458	0.0911
CVCL_AX42	CVCL_1695	0.0905
CVCL_AX42	CVCL_2141	0.1056
CVCL_AX42	CVCL_2143	0.1134
CVCL_AX42	CVCL_5627	0.1065
CVCL_AX42	CVCL_6594	0.1076
CVCL_AX49	CVCL_0346	0.1719
CVCL_AX49	CVCL_0528	0.1793
CVCL_AX49	CVCL_1123	0.1683
CVCL_AX49	CVCL_1339	0.1960
CVCL_AX49	CVCL_1341	0.1628
CVCL_AX49	CVCL_1695	0.1880
CVCL_AX49	CVCL_2141	0.1754
CVCL_AX49	CVCL_2143	0.1750
CVCL_AX49	CVCL_5627	0.1514
CVCL_AX49	CVCL_6594	0.1716
CVCL_AX49	CVCL_AX42	0.1522
CVCL_B076	CVCL_1050	0.2442
CVCL_B076	CVCL_1051	0.3194
CVCL_B076	CVCL_1555	0.3030
CVCL_B076	CVCL_1626	0.3065
CVCL_B076	CVCL_1721	0.2658
CVCL_B076	CVCL_2984	0.2716
CVCL_B076	CVCL_5957	0.2701
CVCL_B076	CVCL_8788	0.2736
CVCL_B076	CVCL_V609	0.2803
CVCL_B076	CVCL_V610	0.2341
CVCL_B076	CVCL_V612	0.3249
CVCL_B255	CVCL_2195	0.3261
CVCL_B255	CVCL_2584	0.2457
CVCL_B255	CVCL_2585	0.1766
CVCL_B255	CVCL_2591	0.3238
CVCL_B255	CVCL_2592	0.3199
CVCL_B255	CVCL_2593	0.3113
CVCL_B255	CVCL_2594	0.3107
CVCL_B255	CVCL_2596	0.2999
CVCL_B255	CVCL_M823	0.3439
CVCL_B255	CVCL_V415	0.2684
CVCL_B255	CVCL_VU81	0.2649
CVCL_B260	CVCL_0419	0.3691
CVCL_B260	CVCL_1114	0.2973
CVCL_B260	CVCL_1300	0.3455
CVCL_B260	CVCL_1482	0.3885
CVCL_B260	CVCL_1635	0.3648
CVCL_B260	CVCL_1638	0.3894
CVCL_B260	CVCL_1639	0.3565
CVCL_B260	CVCL_1640	0.2403
CVCL_B260	CVCL_1670	0.3734
CVCL_B260	CVCL_1761	0.3749
CVCL_B260	CVCL_5034	0.3793
CVCL_C058	CVCL_0037	0.3198
CVCL_C058	CVCL_1100	0.3135
CVCL_C058	CVCL_1761	0.3780
CVCL_C058	CVCL_2315	0.3554
CVCL_C058	CVCL_2661	0.3542
CVCL_C058	CVCL_2943	0.2955
CVCL_C058	CVCL_3174	0.3812
CVCL_C058	CVCL_3336	0.3175
CVCL_C058	CVCL_6950	0.3734
CVCL_C058	CVCL_8929	0.3765
CVCL_C058	CVCL_A429	0.2958
CVCL_C301	CVCL_0527	0.3396
CVCL_C301	CVCL_0B49	0.2854
CVCL_C301	CVCL_2585	0.3196
CVCL_C301	CVCL_2593	0.3252
CVCL_C301	CVCL_2596	0.3241
CVCL_C301	CVCL_2606	0.2656
CVCL_C301	CVCL_2609	0.1390
CVCL_C301	CVCL_2950	0.0865
CVCL_C301	CVCL_4D13	0.2798
CVCL_C301	CVCL_6025	0.3215
CVCL_C301	CVCL_V415	0.3450
CVCL_C303	CVCL_0715	0.3494
CVCL_C303	CVCL_0726	0.3710
CVCL_C303	CVCL_0819	0.3574
CVCL_C303	CVCL_0882	0.3763
CVCL_C303	CVCL_1038	0.3685
CVCL_C303	CVCL_1734	0.3516
CVCL_C303	CVCL_2019	0.3415
CVCL_C303	CVCL_2597	0.3587
CVCL_C303	CVCL_2980	0.3455
CVCL_C303	CVCL_C304	0.2763
CVCL_C303	CVCL_V414	0.3358
CVCL_C304	CVCL_0715	0.4471
CVCL_C304	CVCL_0814	0.4528
CVCL_C304	CVCL_1113	0.4386
CVCL_C304	CVCL_1734	0.3809
CVCL_C304	CVCL_2592	0.4495
CVCL_C304	CVCL_2593	0.4251
CVCL_C304	CVCL_2596	0.4384
CVCL_C304	CVCL_2799	0.4532
CVCL_C304	CVCL_C303	0.2763
CVCL_C304	CVCL_V414	0.4003
CVCL_C304	CVCL_VV28	0.4455
CVCL_DH06	CVCL_1111	0.3777
CVCL_DH06	CVCL_1191	0.3459
CVCL_DH06	CVCL_1193	0.3710
CVCL_DH06	CVCL_1662	0.3619
CVCL_DH06	CVCL_1707	0.2622
CVCL_DH06	CVCL_3111	0.2398
CVCL_DH06	CVCL_3116	0.3464
CVCL_DH06	CVCL_3117	0.3600
CVCL_DH06	CVCL_5007	0.3389
CVCL_DH06	CVCL_S507	0.3626
CVCL_DH06	CVCL_V607	0.3763
CVCL_E063	CVCL_1615	0.3884
CVCL_E063	CVCL_2047	0.3896
CVCL_E063	CVCL_2785	0.3617
CVCL_E063	CVCL_2925	0.3625
CVCL_E063	CVCL_2927	0.2977
CVCL_E063	CVCL_2930	0.3864
CVCL_E063	CVCL_3116	0.3697
CVCL_E063	CVCL_4640	0.3819
CVCL_E063	CVCL_4658	0.3769
CVCL_E063	CVCL_5007	0.3733
CVCL_E063	CVCL_5096	0.3759
CVCL_E115	CVCL_0234	0.2730
CVCL_E115	CVCL_1067	0.4122
CVCL_E115	CVCL_1191	0.3652
CVCL_E115	CVCL_1785	0.3742
CVCL_E115	CVCL_2422	0.3920
CVCL_E115	CVCL_2983	0.4231
CVCL_E115	CVCL_2984	0.3749
CVCL_E115	CVCL_3111	0.4052
CVCL_E115	CVCL_3117	0.3160
CVCL_E115	CVCL_4640	0.4248
CVCL_E115	CVCL_V609	0.4198
CVCL_E332	CVCL_1087	0.1952
CVCL_E332	CVCL_1101	0.1908
CVCL_E332	CVCL_1179	0.1967
CVCL_E332	CVCL_1334	0.1656
CVCL_E332	CVCL_1806	0.1927
CVCL_E332	CVCL_1861	0.1896
CVCL_E332	CVCL_2027	0.1979
CVCL_E332	CVCL_2992	0.1649
CVCL_E332	CVCL_2996	0.1918
CVCL_E332	CVCL_5209	0.1784
CVCL_E332	CVCL_8792	0.1900
CVCL_E333	CVCL_1334	0.1938
CVCL_E333	CVCL_1600	0.2157
CVCL_E333	CVCL_1806	0.2285
CVCL_E333	CVCL_1823	0.2176
CVCL_E333	CVCL_2030	0.2085
CVCL_E333	CVCL_2078	0.2031
CVCL_E333	CVCL_2526	0.2252
CVCL_E333	CVCL_2991	0.1945
CVCL_E333	CVCL_2992	0.1979
CVCL_E333	CVCL_2993	0.2103
CVCL_E333	CVCL_5209	0.2012
CVCL_H614	CVCL_0466	0.1529
CVCL_H614	CVCL_1280	0.1329
CVCL_H614	CVCL_1861	0.1597
CVCL_H614	CVCL_2096	0.1629
CVCL_H614	CVCL_2526	0.1722
CVCL_H614	CVCL_2541	0.1702
CVCL_H614	CVCL_2889	0.1498
CVCL_H614	CVCL_3526	0.1687
CVCL_H614	CVCL_8796	0.1192
CVCL_H614	CVCL_8797	0.1708
CVCL_H614	CVCL_H637	0.1304
CVCL_H637	CVCL_1280	0.1201
CVCL_H637	CVCL_1319	0.1564
CVCL_H637	CVCL_1361	0.1379
CVCL_H637	CVCL_1414	0.1432
CVCL_H637	CVCL_2096	0.1299
CVCL_H637	CVCL_2526	0.1531
CVCL_H637	CVCL_2889	0.1184
CVCL_H637	CVCL_3526	0.1536
CVCL_H637	CVCL_8796	0.1109
CVCL_H637	CVCL_8797	0.1438
CVCL_H637	CVCL_H614	0.1304
CVCL_H695	CVCL_1113	0.4367
CVCL_H695	CVCL_1734	0.3685
CVCL_H695	CVCL_2195	0.4417
CVCL_H695	CVCL_2592	0.4444
CVCL_H695	CVCL_2601	0.4456
CVCL_H695	CVCL_3079	0.3310
CVCL_H695	CVCL_M261	0.4216
CVCL_H695	CVCL_M466	0.3698
CVCL_H695	CVCL_M469	0.4468
CVCL_H695	CVCL_V414	0.4164
CVCL_H695	CVCL_WU66	0.4330
CVCL_IW56	CVCL_0698	0.4729
CVCL_IW56	CVCL_0726	0.4805
CVCL_IW56	CVCL_0827	0.4855
CVCL_IW56	CVCL_0942	0.4740
CVCL_IW56	CVCL_0979	0.4894
CVCL_IW56	CVCL_1616	0.4699
CVCL_IW56	CVCL_1618	0.4886
CVCL_IW56	CVCL_1911	0.4434
CVCL_IW56	CVCL_V610	0.4911
CVCL_IW56	CVCL_VU89	0.4254
CVCL_IW56	CVCL_WS59	0.2683
CVCL_IZ34	CVCL_1086	0.3406
CVCL_IZ34	CVCL_1108	0.3714
CVCL_IZ34	CVCL_1685	0.2255
CVCL_IZ34	CVCL_1786	0.3237
CVCL_IZ34	CVCL_2457	0.3424
CVCL_IZ34	CVCL_2462	0.3288
CVCL_IZ34	CVCL_3174	0.3567
CVCL_IZ34	CVCL_5017	0.3594
CVCL_IZ34	CVCL_8929	0.3549
CVCL_IZ34	CVCL_V626	0.3596
CVCL_IZ34	CVCL_WS60	0.3026
CVCL_L079	CVCL_0711	0.5135
CVCL_L079	CVCL_0819	0.4797
CVCL_L079	CVCL_0836	0.5184
CVCL_L079	CVCL_0891	0.5007
CVCL_L079	CVCL_0941	0.5227
CVCL_L079	CVCL_1038	0.5167
CVCL_L079	CVCL_1475	0.5136
CVCL_L079	CVCL_1715	0.5132
CVCL_L079	CVCL_2255	0.5007
CVCL_L079	CVCL_5069	0.5229
CVCL_L079	CVCL_5953	0.4932
CVCL_L083	CVCL_1107	0.2936
CVCL_L083	CVCL_1171	0.3266
CVCL_L083	CVCL_1287	0.3218
CVCL_L083	CVCL_1288	0.3094
CVCL_L083	CVCL_1761	0.2851
CVCL_L083	CVCL_2661	0.2680
CVCL_L083	CVCL_2679	0.2984
CVCL_L083	CVCL_2680	0.2950
CVCL_L083	CVCL_3599	0.2979
CVCL_L083	CVCL_8929	0.3228
CVCL_L083	CVCL_8930	0.3191
CVCL_L085	CVCL_1107	0.2854
CVCL_L085	CVCL_1287	0.3065
CVCL_L085	CVCL_1681	0.3105
CVCL_L085	CVCL_1761	0.2671
CVCL_L085	CVCL_1767	0.1840
CVCL_L085	CVCL_2308	0.3115
CVCL_L085	CVCL_2312	0.3079
CVCL_L085	CVCL_2661	0.2700
CVCL_L085	CVCL_2679	0.2436
CVCL_L085	CVCL_3336	0.3015
CVCL_L085	CVCL_8929	0.3022
CVCL_L088	CVCL_0060	0.4514
CVCL_L088	CVCL_0366	0.4952
CVCL_L088	CVCL_0480	0.4858
CVCL_L088	CVCL_0525	0.4951
CVCL_L088	CVCL_1055	0.4766
CVCL_L088	CVCL_1547	0.5115
CVCL_L088	CVCL_1716	0.4821
CVCL_L088	CVCL_1783	0.5046
CVCL_L088	CVCL_2059	0.4916
CVCL_L088	CVCL_2081	0.4410
CVCL_L088	CVCL_2947	0.4560
CVCL_L280	CVCL_1500	0.5884
CVCL_L280	CVCL_1732	0.5798
CVCL_L280	CVCL_1849	0.5908
CVCL_L280	CVCL_2422	0.5791
CVCL_L280	CVCL_2463	0.5295
CVCL_L280	CVCL_2607	0.5547
CVCL_L280	CVCL_2672	0.5870
CVCL_L280	CVCL_2690	0.4772
CVCL_L280	CVCL_3177	0.5388
CVCL_L280	CVCL_3422	0.5811
CVCL_L280	CVCL_M465	0.5943
CVCL_M149	CVCL_0270	0.2962
CVCL_M149	CVCL_0542	0.3131
CVCL_M149	CVCL_1577	0.3083
CVCL_M149	CVCL_1842	0.2893
CVCL_M149	CVCL_5157	0.3198
CVCL_M149	CVCL_8001	0.2915
CVCL_M149	CVCL_8005	0.2743
CVCL_M149	CVCL_8007	0.2891
CVCL_M149	CVCL_M156	0.2786
CVCL_M149	CVCL_RS25	0.2631
CVCL_M149	CVCL_VU69	0.1800
CVCL_M150	CVCL_0530	0.2242
CVCL_M150	CVCL_0627	0.1827
CVCL_M150	CVCL_0631	0.1695
CVCL_M150	CVCL_0B50	0.1410
CVCL_M150	CVCL_4Z30	0.1309
CVCL_M150	CVCL_4Z31	0.1328
CVCL_M150	CVCL_6583	0.1509
CVCL_M150	CVCL_M151	0.1286
CVCL_M150	CVCL_M153	0.1026
CVCL_M150	CVCL_S740	0.1651
CVCL_M150	CVCL_X981	0.2050
CVCL_M151	CVCL_0631	0.1663
CVCL_M151	CVCL_0B50	0.1364
CVCL_M151	CVCL_1458	0.1841
CVCL_M151	CVCL_2141	0.1765
CVCL_M151	CVCL_4Z30	0.1822
CVCL_M151	CVCL_4Z31	0.1873
CVCL_M151	CVCL_6583	0.1484
CVCL_M151	CVCL_M150	0.1286
CVCL_M151	CVCL_M153	0.1418
CVCL_M151	CVCL_S740	0.1687
CVCL_M151	CVCL_X981	0.1640
CVCL_M153	CVCL_0627	0.1642
CVCL_M153	CVCL_0631	0.1600
CVCL_M153	CVCL_0B50	0.1293
CVCL_M153	CVCL_4Z30	0.1222
CVCL_M153	CVCL_4Z31	0.1496
CVCL_M153	CVCL_6583	0.1476
CVCL_M153	CVCL_M150	0.1026
CVCL_M153	CVCL_M151	0.1418
CVCL_M153	CVCL_RS25	0.2212
CVCL_M153	CVCL_S740	0.1826
CVCL_M153	CVCL_X981	0.2037
CVCL_M155	CVCL_0134	0.2847
CVCL_M155	CVCL_1221	0.2685
CVCL_M155	CVCL_1301	0.2635
CVCL_M155	CVCL_1755	0.2741
CVCL_M155	CVCL_8000	0.2800
CVCL_M155	CVCL_8001	0.2897
CVCL_M155	CVCL_8002	0.2511
CVCL_M155	CVCL_8006	0.2712
CVCL_M155	CVCL_8007	0.2852
CVCL_M155	CVCL_U757	0.2499
CVCL_M155	CVCL_WS70	0.2857
CVCL_M156	CVCL_0270	0.1907
CVCL_M156	CVCL_1094	0.1917
CVCL_M156	CVCL_1221	0.1900
CVCL_M156	CVCL_1301	0.1850
CVCL_M156	CVCL_2010	0.1789
CVCL_M156	CVCL_8001	0.1731
CVCL_M156	CVCL_8002	0.1680
CVCL_M156	CVCL_8005	0.1673
CVCL_M156	CVCL_8007	0.1579
CVCL_M156	CVCL_U757	0.1789
CVCL_M156	CVCL_WS70	0.1825
CVCL_M261	CVCL_0037	0.2549
CVCL_M261	CVCL_1181	0.3182
CVCL_M261	CVCL_2195	0.3122
CVCL_M261	CVCL_2457	0.3103
CVCL_M261	CVCL_2679	0.3376
CVCL_M261	CVCL_2714	0.2950
CVCL_M261	CVCL_2750	0.2825
CVCL_M261	CVCL_2807	0.3144
CVCL_M261	CVCL_2943	0.2755
CVCL_M261	CVCL_5594	0.3133
CVCL_M261	CVCL_A429	0.3046
CVCL_M465	CVCL_0324	0.4632
CVCL_M465	CVCL_1193	0.4662
CVCL_M465	CVCL_1636	0.4820
CVCL_M465	CVCL_1639	0.4714
CVCL_M465	CVCL_1732	0.4125
CVCL_M465	CVCL_1849	0.3657
CVCL_M465	CVCL_2061	0.4547
CVCL_M465	CVCL_2194	0.4045
CVCL_M465	CVCL_2463	0.3545
CVCL_M465	CVCL_2607	0.4588
CVCL_M465	CVCL_2690	0.4508
CVCL_M466	CVCL_0026	0.4210
CVCL_M466	CVCL_1193	0.3609
CVCL_M466	CVCL_1300	0.4036
CVCL_M466	CVCL_1636	0.3953
CVCL_M466	CVCL_1638	0.4158
CVCL_M466	CVCL_1848	0.3430
CVCL_M466	CVCL_2194	0.4118
CVCL_M466	CVCL_3079	0.4152
CVCL_M466	CVCL_H695	0.3698
CVCL_M466	CVCL_M469	0.3985
CVCL_M466	CVCL_S507	0.2979
CVCL_M467	CVCL_1050	0.3991
CVCL_M467	CVCL_1615	0.4178
CVCL_M467	CVCL_1721	0.4206
CVCL_M467	CVCL_1785	0.4067
CVCL_M467	CVCL_2682	0.3158
CVCL_M467	CVCL_2986	0.4062
CVCL_M467	CVCL_3117	0.3927
CVCL_M467	CVCL_4896	0.3576
CVCL_M467	CVCL_5136	0.4162
CVCL_M467	CVCL_V610	0.3816
CVCL_M467	CVCL_VV28	0.3015
CVCL_M469	CVCL_1119	0.4031
CVCL_M469	CVCL_1636	0.3647
CVCL_M469	CVCL_1637	0.3811
CVCL_M469	CVCL_2036	0.3752
CVCL_M469	CVCL_3079	0.4391
CVCL_M469	CVCL_3178	0.3886
CVCL_M469	CVCL_5248	0.4462
CVCL_M469	CVCL_5250	0.4146
CVCL_M469	CVCL_5599	0.4352
CVCL_M469	CVCL_8176	0.4423
CVCL_M469	CVCL_M466	0.3985
CVCL_M599	CVCL_0B50	0.2204
CVCL_M599	CVCL_1161	0.2154
CVCL_M599	CVCL_1701	0.2281
CVCL_M599	CVCL_1771	0.2111
CVCL_M599	CVCL_2141	0.2019
CVCL_M599	CVCL_2176	0.1295
CVCL_M599	CVCL_8752	0.2293
CVCL_M599	CVCL_A667	0.1293
CVCL_M599	CVCL_A770	0.1741
CVCL_M599	CVCL_VU81	0.1926
CVCL_M599	CVCL_X981	0.2259
CVCL_M823	CVCL_1113	0.3891
CVCL_M823	CVCL_1734	0.3958
CVCL_M823	CVCL_2109	0.3971
CVCL_M823	CVCL_2584	0.3667
CVCL_M823	CVCL_2585	0.3495
CVCL_M823	CVCL_2592	0.3738
CVCL_M823	CVCL_2593	0.3845
CVCL_M823	CVCL_2594	0.3928
CVCL_M823	CVCL_B255	0.3439
CVCL_M823	CVCL_V414	0.3180
CVCL_M823	CVCL_WU66	0.3574
CVCL_M846	CVCL_0270	0.2536
CVCL_M846	CVCL_1221	0.2668
CVCL_M846	CVCL_2010	0.2207
CVCL_M846	CVCL_7051	0.2828
CVCL_M846	CVCL_8002	0.2485
CVCL_M846	CVCL_8005	0.2347
CVCL_M846	CVCL_8006	0.2750
CVCL_M846	CVCL_8007	0.2604
CVCL_M846	CVCL_M156	0.2723
CVCL_M846	CVCL_U757	0.2651
CVCL_M846	CVCL_WS70	0.2751
CVCL_N586	CVCL_0B49	0.4938
CVCL_N586	CVCL_1301	0.5009
CVCL_N586	CVCL_1755	0.5006
CVCL_N586	CVCL_2104	0.4392
CVCL_N586	CVCL_2799	0.5040
CVCL_N586	CVCL_5957	0.4195
CVCL_N586	CVCL_7146	0.4952
CVCL_N586	CVCL_M149	0.4942
CVCL_N586	CVCL_M156	0.5007
CVCL_N586	CVCL_N588	0.4646
CVCL_N586	CVCL_WU91	0.4509
CVCL_N588	CVCL_0205	0.5113
CVCL_N588	CVCL_0234	0.5200
CVCL_N588	CVCL_1058	0.5298
CVCL_N588	CVCL_1785	0.5110
CVCL_N588	CVCL_2270	0.5263
CVCL_N588	CVCL_2584	0.4976
CVCL_N588	CVCL_4W58	0.5243
CVCL_N588	CVCL_7146	0.5059
CVCL_N588	CVCL_8005	0.5252
CVCL_N588	CVCL_N586	0.4646
CVCL_N588	CVCL_WU91	0.4195
CVCL_N820	CVCL_0041	0.4726
CVCL_N820	CVCL_1113	0.4761
CVCL_N820	CVCL_2593	0.4715
CVCL_N820	CVCL_2594	0.4690
CVCL_N820	CVCL_2601	0.4277
CVCL_N820	CVCL_A770	0.4524
CVCL_N820	CVCL_B255	0.4045
CVCL_N820	CVCL_V414	0.4708
CVCL_N820	CVCL_V415	0.3904
CVCL_N820	CVCL_VU89	0.4472
CVCL_N820	CVCL_WU91	0.4662
CVCL_RL84	CVCL_0823	0.1939
CVCL_RL84	CVCL_1194	0.2028
CVCL_RL84	CVCL_1280	0.2047
CVCL_RL84	CVCL_1319	0.1740
CVCL_RL84	CVCL_1861	0.1966
CVCL_RL84	CVCL_2526	0.2033
CVCL_RL84	CVCL_2889	0.1622
CVCL_RL84	CVCL_3526	0.1647
CVCL_RL84	CVCL_8796	0.1922
CVCL_RL84	CVCL_8797	0.1810
CVCL_RL84	CVCL_H637	0.1803
CVCL_RS25	CVCL_2186	0.2304
CVCL_RS25	CVCL_4Z31	0.2680
CVCL_RS25	CVCL_6594	0.2907
CVCL_RS25	CVCL_6C44	0.2935
CVCL_RS25	CVCL_AX42	0.2747
CVCL_RS25	CVCL_AX49	0.2861
CVCL_RS25	CVCL_M149	0.2631
CVCL_RS25	CVCL_M150	0.2860
CVCL_RS25	CVCL_M153	0.2212
CVCL_RS25	CVCL_VU69	0.2934
CVCL_RS25	CVCL_VU81	0.2657
CVCL_S507	CVCL_1193	0.1799
CVCL_S507	CVCL_1351	0.3286
CVCL_S507	CVCL_2310	0.3385
CVCL_S507	CVCL_2313	0.3761
CVCL_S507	CVCL_2751	0.3787
CVCL_S507	CVCL_2807	0.4069
CVCL_S507	CVCL_3881	0.2625
CVCL_S507	CVCL_4897	0.3582
CVCL_S507	CVCL_5006	0.3736
CVCL_S507	CVCL_DH06	0.3626
CVCL_S507	CVCL_M466	0.2979
CVCL_S740	CVCL_0530	0.2127
CVCL_S740	CVCL_0627	0.1591
CVCL_S740	CVCL_0631	0.1341
CVCL_S740	CVCL_0B50	0.1392
